dataset,language,sent_id,dependency_distance
human,en,en-human-0003340,1
human,en,en-human-0003340,13
human,en,en-human-0003340,1
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,1
human,en,en-human-0003340,3
human,en,en-human-0003341,3
human,en,en-human-0003341,2
human,en,en-human-0003341,1
human,en,en-human-0003341,5
human,en,en-human-0003341,3
human,en,en-human-0003341,1
human,en,en-human-0003341,1
human,en,en-human-0003341,1
human,en,en-human-0003341,2
human,en,en-human-0003342,6
human,en,en-human-0003342,1
human,en,en-human-0003342,4
human,en,en-human-0003342,3
human,en,en-human-0003342,2
human,en,en-human-0003342,1
human,en,en-human-0003343,4
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,62
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,3
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,4
human,en,en-human-0003343,1
human,en,en-human-0003343,3
human,en,en-human-0003343,3
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,8
human,en,en-human-0003343,1
human,en,en-human-0003343,11
human,en,en-human-0003343,13
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,19
human,en,en-human-0003343,21
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,3
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,28
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,3
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,3
human,en,en-human-0003343,1
human,en,en-human-0003343,37
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,3
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003343,6
human,en,en-human-0003343,6
human,en,en-human-0003343,5
human,en,en-human-0003343,3
human,en,en-human-0003343,2
human,en,en-human-0003343,1
human,en,en-human-0003344,5
human,en,en-human-0003344,4
human,en,en-human-0003344,3
human,en,en-human-0003344,2
human,en,en-human-0003344,1
human,en,en-human-0003344,4
human,en,en-human-0003344,2
human,en,en-human-0003344,1
human,en,en-human-0003344,7
human,en,en-human-0003344,3
human,en,en-human-0003344,1
human,en,en-human-0003344,1
human,en,en-human-0003344,3
human,en,en-human-0003344,2
human,en,en-human-0003344,1
human,en,en-human-0003344,8
human,en,en-human-0003344,1
human,en,en-human-0003344,3
human,en,en-human-0003344,1
human,en,en-human-0003344,6
human,en,en-human-0003344,1
human,en,en-human-0003344,2
human,en,en-human-0003344,3
human,en,en-human-0003344,1
human,en,en-human-0003344,1
human,en,en-human-0003344,8
human,en,en-human-0003345,2
human,en,en-human-0003345,1
human,en,en-human-0003345,1
human,en,en-human-0003345,2
human,en,en-human-0003345,1
human,en,en-human-0003345,4
human,en,en-human-0003345,8
human,en,en-human-0003345,3
human,en,en-human-0003345,2
human,en,en-human-0003345,1
human,en,en-human-0003345,3
human,en,en-human-0003345,1
human,en,en-human-0003345,9
human,en,en-human-0003346,2
human,en,en-human-0003346,1
human,en,en-human-0003346,1
human,en,en-human-0003346,5
human,en,en-human-0003346,1
human,en,en-human-0003346,3
human,en,en-human-0003346,2
human,en,en-human-0003346,1
human,en,en-human-0003346,8
human,en,en-human-0003346,1
human,en,en-human-0003346,2
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,16
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,11
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,7
human,en,en-human-0003347,5
human,en,en-human-0003347,4
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,2
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,6
human,en,en-human-0003347,4
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,14
human,en,en-human-0003347,7
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,8
human,en,en-human-0003347,1
human,en,en-human-0003347,2
human,en,en-human-0003347,4
human,en,en-human-0003347,3
human,en,en-human-0003347,2
human,en,en-human-0003347,1
human,en,en-human-0003347,7
human,en,en-human-0003347,1
human,en,en-human-0003347,2
human,en,en-human-0003348,1
human,en,en-human-0003348,1
human,en,en-human-0003348,2
human,en,en-human-0003348,5
human,en,en-human-0003348,2
human,en,en-human-0003348,1
human,en,en-human-0003348,2
human,en,en-human-0003348,1
human,en,en-human-0003348,6
human,en,en-human-0003349,17
human,en,en-human-0003349,1
human,en,en-human-0003349,2
human,en,en-human-0003349,1
human,en,en-human-0003349,13
human,en,en-human-0003349,1
human,en,en-human-0003349,1
human,en,en-human-0003349,3
human,en,en-human-0003349,2
human,en,en-human-0003349,1
human,en,en-human-0003349,3
human,en,en-human-0003349,2
human,en,en-human-0003349,1
human,en,en-human-0003349,3
human,en,en-human-0003349,1
human,en,en-human-0003349,1
human,en,en-human-0003349,1
human,en,en-human-0003349,2
human,en,en-human-0003349,1
human,en,en-human-0003349,4
human,en,en-human-0003349,5
human,en,en-human-0003349,6
human,en,en-human-0003350,10
human,en,en-human-0003350,8
human,en,en-human-0003350,3
human,en,en-human-0003350,2
human,en,en-human-0003350,1
human,en,en-human-0003350,4
human,en,en-human-0003350,2
human,en,en-human-0003350,1
human,en,en-human-0003351,2
human,en,en-human-0003351,1
human,en,en-human-0003351,13
human,en,en-human-0003351,1
human,en,en-human-0003351,2
human,en,en-human-0003351,2
human,en,en-human-0003351,1
human,en,en-human-0003351,6
human,en,en-human-0003351,2
human,en,en-human-0003351,1
human,en,en-human-0003351,3
human,en,en-human-0003351,1
human,en,en-human-0003351,1
human,en,en-human-0003351,1
human,en,en-human-0003351,3
human,en,en-human-0003351,2
human,en,en-human-0003351,1
human,en,en-human-0003351,4
human,en,en-human-0003351,4
human,en,en-human-0003351,1
human,en,en-human-0003351,2
human,en,en-human-0003351,1
human,en,en-human-0003351,11
human,en,en-human-0003352,2
human,en,en-human-0003352,1
human,en,en-human-0003352,2
human,en,en-human-0003352,1
human,en,en-human-0003352,3
human,en,en-human-0003352,4
human,en,en-human-0003352,3
human,en,en-human-0003352,2
human,en,en-human-0003352,1
human,en,en-human-0003352,5
human,en,en-human-0003352,6
human,en,en-human-0003352,2
human,en,en-human-0003352,1
human,en,en-human-0003352,3
human,en,en-human-0003352,1
human,en,en-human-0003352,2
human,en,en-human-0003353,7
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,3
human,en,en-human-0003353,1
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,1
human,en,en-human-0003353,2
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,3
human,en,en-human-0003353,1
human,en,en-human-0003353,2
human,en,en-human-0003353,3
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,6
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,9
human,en,en-human-0003353,2
human,en,en-human-0003353,1
human,en,en-human-0003353,3
human,en,en-human-0003354,1
human,en,en-human-0003354,4
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,6
human,en,en-human-0003354,3
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,7
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,3
human,en,en-human-0003354,3
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,4
human,en,en-human-0003354,1
human,en,en-human-0003354,9
human,en,en-human-0003354,1
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,4
human,en,en-human-0003354,3
human,en,en-human-0003354,2
human,en,en-human-0003354,1
human,en,en-human-0003354,4
human,en,en-human-0003355,2
human,en,en-human-0003355,1
human,en,en-human-0003355,4
human,en,en-human-0003355,3
human,en,en-human-0003355,2
human,en,en-human-0003355,1
human,en,en-human-0003355,2
human,en,en-human-0003355,1
human,en,en-human-0003355,3
human,en,en-human-0003355,1
human,en,en-human-0003355,2
human,en,en-human-0003355,6
human,en,en-human-0003355,5
human,en,en-human-0003355,4
human,en,en-human-0003355,3
human,en,en-human-0003355,2
human,en,en-human-0003355,1
human,en,en-human-0003355,7
human,en,en-human-0003355,1
human,en,en-human-0003355,9
human,en,en-human-0003356,5
human,en,en-human-0003356,1
human,en,en-human-0003356,3
human,en,en-human-0003356,1
human,en,en-human-0003356,1
human,en,en-human-0003356,9
human,en,en-human-0003356,1
human,en,en-human-0003356,3
human,en,en-human-0003356,1
human,en,en-human-0003356,2
human,en,en-human-0003356,2
human,en,en-human-0003356,1
human,en,en-human-0003356,3
human,en,en-human-0003356,2
human,en,en-human-0003356,1
human,en,en-human-0003356,4
human,en,en-human-0003356,5
human,en,en-human-0003356,6
human,en,en-human-0003356,1
human,en,en-human-0003356,2
human,en,en-human-0003356,1
human,en,en-human-0003356,2
human,en,en-human-0003356,2
human,en,en-human-0003356,1
human,en,en-human-0003356,5
human,en,en-human-0003356,1
human,en,en-human-0003356,2
human,en,en-human-0003356,6
human,en,en-human-0003356,1
human,en,en-human-0003356,4
human,en,en-human-0003356,2
human,en,en-human-0003356,1
human,en,en-human-0003356,3
human,en,en-human-0003356,7
human,en,en-human-0003356,1
human,en,en-human-0003357,1
human,en,en-human-0003357,3
human,en,en-human-0003357,1
human,en,en-human-0003357,5
human,en,en-human-0003357,7
human,en,en-human-0003357,2
human,en,en-human-0003357,1
human,en,en-human-0003357,5
human,en,en-human-0003357,1
human,en,en-human-0003357,7
human,en,en-human-0003358,1
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,14
human,en,en-human-0003359,1
human,en,en-human-0003359,9
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,6
human,en,en-human-0003359,3
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,18
human,en,en-human-0003359,1
human,en,en-human-0003359,16
human,en,en-human-0003359,8
human,en,en-human-0003359,7
human,en,en-human-0003359,1
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,4
human,en,en-human-0003359,1
human,en,en-human-0003359,2
human,en,en-human-0003359,9
human,en,en-human-0003359,1
human,en,en-human-0003359,2
human,en,en-human-0003359,4
human,en,en-human-0003359,3
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,19
human,en,en-human-0003359,1
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,2
human,en,en-human-0003359,2
human,en,en-human-0003359,1
human,en,en-human-0003359,3
human,en,en-human-0003360,5
human,en,en-human-0003360,1
human,en,en-human-0003360,3
human,en,en-human-0003360,1
human,en,en-human-0003360,1
human,en,en-human-0003360,1
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,3
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,4
human,en,en-human-0003360,10
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,7
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,3
human,en,en-human-0003360,1
human,en,en-human-0003360,1
human,en,en-human-0003360,15
human,en,en-human-0003360,5
human,en,en-human-0003360,3
human,en,en-human-0003360,1
human,en,en-human-0003360,6
human,en,en-human-0003360,1
human,en,en-human-0003360,4
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,7
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,5
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,1
human,en,en-human-0003360,2
human,en,en-human-0003360,5
human,en,en-human-0003361,3
human,en,en-human-0003361,2
human,en,en-human-0003361,1
human,en,en-human-0003361,2
human,en,en-human-0003361,1
human,en,en-human-0003361,3
human,en,en-human-0003361,1
human,en,en-human-0003361,5
human,en,en-human-0003361,2
human,en,en-human-0003362,1
human,en,en-human-0003362,11
human,en,en-human-0003362,1
human,en,en-human-0003362,1
human,en,en-human-0003362,7
human,en,en-human-0003362,3
human,en,en-human-0003362,2
human,en,en-human-0003362,1
human,en,en-human-0003362,4
human,en,en-human-0003362,1
human,en,en-human-0003362,2
human,en,en-human-0003362,4
human,en,en-human-0003362,3
human,en,en-human-0003362,1
human,en,en-human-0003362,1
human,en,en-human-0003362,5
human,en,en-human-0003362,1
human,en,en-human-0003362,2
human,en,en-human-0003362,3
human,en,en-human-0003362,1
human,en,en-human-0003362,2
human,en,en-human-0003362,4
human,en,en-human-0003362,2
human,en,en-human-0003362,1
human,en,en-human-0003362,9
human,en,en-human-0003362,3
human,en,en-human-0003362,2
human,en,en-human-0003362,1
human,en,en-human-0003362,4
human,en,en-human-0003363,2
human,en,en-human-0003363,1
human,en,en-human-0003363,11
human,en,en-human-0003363,1
human,en,en-human-0003363,1
human,en,en-human-0003363,2
human,en,en-human-0003363,2
human,en,en-human-0003363,3
human,en,en-human-0003363,1
human,en,en-human-0003363,1
human,en,en-human-0003363,1
human,en,en-human-0003363,4
human,en,en-human-0003363,2
human,en,en-human-0003363,1
human,en,en-human-0003363,5
human,en,en-human-0003363,4
human,en,en-human-0003363,3
human,en,en-human-0003363,1
human,en,en-human-0003363,1
human,en,en-human-0003363,5
human,en,en-human-0003363,2
human,en,en-human-0003363,1
human,en,en-human-0003363,8
human,en,en-human-0003363,1
human,en,en-human-0003363,2
human,en,en-human-0003363,1
human,en,en-human-0003363,3
human,en,en-human-0003363,1
human,en,en-human-0003363,2
human,en,en-human-0003363,1
human,en,en-human-0003363,3
human,en,en-human-0003363,1
human,en,en-human-0003363,1
human,en,en-human-0003363,11
human,en,en-human-0003364,6
human,en,en-human-0003364,1
human,en,en-human-0003364,4
human,en,en-human-0003364,2
human,en,en-human-0003364,1
human,en,en-human-0003364,3
human,en,en-human-0003364,13
human,en,en-human-0003364,1
human,en,en-human-0003364,3
human,en,en-human-0003364,1
human,en,en-human-0003364,2
human,en,en-human-0003364,7
human,en,en-human-0003364,1
human,en,en-human-0003364,2
human,en,en-human-0003364,2
human,en,en-human-0003364,1
human,en,en-human-0003364,3
human,en,en-human-0003364,1
human,en,en-human-0003364,4
human,en,en-human-0003364,3
human,en,en-human-0003364,1
human,en,en-human-0003364,1
human,en,en-human-0003364,5
human,en,en-human-0003364,2
human,en,en-human-0003364,1
human,en,en-human-0003364,2
human,en,en-human-0003364,1
human,en,en-human-0003364,5
human,en,en-human-0003364,1
human,en,en-human-0003364,2
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,6
human,en,en-human-0003365,2
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,33
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,30
human,en,en-human-0003365,1
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,25
human,en,en-human-0003365,1
human,en,en-human-0003365,1
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,7
human,en,en-human-0003365,1
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,2
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,15
human,en,en-human-0003365,4
human,en,en-human-0003365,3
human,en,en-human-0003365,1
human,en,en-human-0003365,5
human,en,en-human-0003365,2
human,en,en-human-0003365,1
human,en,en-human-0003365,34
human,en,en-human-0003365,1
human,en,en-human-0003365,1
human,en,en-human-0003365,1
human,en,en-human-0003365,4
human,en,en-human-0003366,6
human,en,en-human-0003366,4
human,en,en-human-0003366,3
human,en,en-human-0003366,2
human,en,en-human-0003366,1
human,en,en-human-0003366,5
human,en,en-human-0003366,1
human,en,en-human-0003366,2
human,en,en-human-0003366,2
human,en,en-human-0003366,1
human,en,en-human-0003366,3
human,en,en-human-0003366,2
human,en,en-human-0003366,1
human,en,en-human-0003366,3
human,en,en-human-0003366,2
human,en,en-human-0003366,1
human,en,en-human-0003366,3
human,en,en-human-0003366,1
human,en,en-human-0003366,2
human,en,en-human-0003367,2
